RobotTrader,163233512,https://api.github.com/repos/TimRivoli/RobotTrader
actinspacenz,134659798,https://api.github.com/repos/weiji14/actinspacenz
udadsnd-p4-airbnb_inside,200734636,https://api.github.com/repos/nidragedd/udadsnd-p4-airbnb_inside
linear-regression-rugby,180444958,https://api.github.com/repos/laurenlhoward14/linear-regression-rugby
Sentiment-Analysis-of-Twitter-Data-Using-Logistic-Regression,162666250,https://api.github.com/repos/raju-shrestha/Sentiment-Analysis-of-Twitter-Data-Using-Logistic-Regression
Predicting-the-Popularity-of-Online-News,120803732,https://api.github.com/repos/LJANGN/Predicting-the-Popularity-of-Online-News
MachineLearningRecipes,92132752,https://api.github.com/repos/shreydan/MachineLearningRecipes
HR_Employee_Attrition,123193635,https://api.github.com/repos/mmd52/HR_Employee_Attrition
Amygdala,124148266,https://api.github.com/repos/M4gicT0/Amygdala
Multivariate-Regression---King-County-House-Prices,113893465,https://api.github.com/repos/LJANGN/Multivariate-Regression---King-County-House-Prices
Flight_Price_prediction,179977627,https://api.github.com/repos/amitjoshi9627/Flight_Price_prediction
Wine-classification-using-KNN-and-SVM-classifier,164242338,https://api.github.com/repos/Piyush-Bhardwaj/Wine-classification-using-KNN-and-SVM-classifier
Link-Prediction-in-Co-Authorship,112951618,https://api.github.com/repos/JasontheMonster/Link-Prediction-in-Co-Authorship
ML-Prep,233597589,https://api.github.com/repos/Saket-Kr/ML-Prep
MLBootcampJanuary,164133726,https://api.github.com/repos/utk09/MLBootcampJanuary
Classfiying-Iris-flower-species,266697070,https://api.github.com/repos/jalalmansoori19/Classfiying-Iris-flower-species
Modeling-of-strength-of-high-performance-concrete-using-Machine-Learning,217610707,https://api.github.com/repos/LaxmiChaudhary/Modeling-of-strength-of-high-performance-concrete-using-Machine-Learning
pydata-london-2019,196712006,https://api.github.com/repos/gcampanella/pydata-london-2019
Board-Game-Review-Prediction,196927065,https://api.github.com/repos/sharmaroshan/Board-Game-Review-Prediction
SupervisedClassAlgorithms,89092175,https://api.github.com/repos/sandorgoda/SupervisedClassAlgorithms
machine-learning-studies,264548279,https://api.github.com/repos/mirianfsilva/machine-learning-studies
Quantum-Machine-Learning,182355324,https://api.github.com/repos/michelbarbeau/Quantum-Machine-Learning
DMLLTDetectorPulseDiscriminator,178474693,https://api.github.com/repos/dpscience/DMLLTDetectorPulseDiscriminator
whatsinyourcart,289139553,https://api.github.com/repos/mollyincali/whatsinyourcart
Supervised-ML-App,101901828,https://api.github.com/repos/PFinnfors/Supervised-ML-App
ML-and-visualization,180116139,https://api.github.com/repos/kumar-brar/ML-and-visualization
TalkingData-AdTracking-Fraud-Detection-Challenge,160900496,https://api.github.com/repos/anuragkumar/TalkingData-AdTracking-Fraud-Detection-Challenge
Finding_Donors_Charity_ML,158564299,https://api.github.com/repos/ajaySingh027/Finding_Donors_Charity_ML
Telecom-Customer-Churn-Prediction-Assessment,256158244,https://api.github.com/repos/Aviator10/Telecom-Customer-Churn-Prediction-Assessment
logistic-regression-,255022303,https://api.github.com/repos/saibharath2/logistic-regression-
Charity-ML,146162328,https://api.github.com/repos/SimplifyData/Charity-ML
Image-Detection-using-Neural-network,171737151,https://api.github.com/repos/YangLei2586/Image-Detection-using-Neural-network
udacity_ml_supervised_learning,176161850,https://api.github.com/repos/d88w/udacity_ml_supervised_learning
kmeans-clustering,190972380,https://api.github.com/repos/JangirSumit/kmeans-clustering
Machine-Learning,230187555,https://api.github.com/repos/Subhendu-Rout/Machine-Learning
SentimentAnalysis-Python-Demo,208187112,https://api.github.com/repos/KwokHing/SentimentAnalysis-Python-Demo
TSF--Data-Science-Tasks,280082249,https://api.github.com/repos/m0-k1/TSF--Data-Science-Tasks
Prediction-of-Tariff-Rates,266785576,https://api.github.com/repos/shishir349/Prediction-of-Tariff-Rates
MachineLearning_EnronFraud,84546725,https://api.github.com/repos/Nazaniiin/MachineLearning_EnronFraud
Crime-rate-analysis-and-prediction,90224413,https://api.github.com/repos/rajneeshkaushal/Crime-rate-analysis-and-prediction
MLND,102645248,https://api.github.com/repos/bnriiitb/MLND
AIML,271449745,https://api.github.com/repos/adityayardi1/AIML
ArticleClassifier,143380900,https://api.github.com/repos/eanunez/ArticleClassifier
Univariate-Linear-Regression---Stock-price-prediction,188843735,https://api.github.com/repos/vasanthakumarj/Univariate-Linear-Regression---Stock-price-prediction
Machine_learning,156013383,https://api.github.com/repos/kodalisaiteja7/Machine_learning
Ensemble-Techniques-on-Bank-Data,217573774,https://api.github.com/repos/LaxmiChaudhary/Ensemble-Techniques-on-Bank-Data
Machine-Learning-A-Z-hands-on-Python-And-R-in-data-Science,267272501,https://api.github.com/repos/Ashleshk/Machine-Learning-A-Z-hands-on-Python-And-R-in-data-Science
wine-classification,183478287,https://api.github.com/repos/laurenlhoward14/wine-classification
Applied-Machine-Learning-in-Python-Coursera,217647722,https://api.github.com/repos/liyijin-data-PM/Applied-Machine-Learning-in-Python-Coursera
INFX-574-Machine-Learning,131897014,https://api.github.com/repos/axelnine/INFX-574-Machine-Learning
Discriminate-Analysis,154093463,https://api.github.com/repos/avinashbarnwal/Discriminate-Analysis
Email-Fraud-Detection,229777893,https://api.github.com/repos/MissAle17/Email-Fraud-Detection
Iris-project-via-ML,140060548,https://api.github.com/repos/Vatshayan/Iris-project-via-ML
Machine-Learning-Regression-Models,163604889,https://api.github.com/repos/malleshd/Machine-Learning-Regression-Models
datasetMicroscopy,223182454,https://api.github.com/repos/nriss/datasetMicroscopy
Exploring-the-world-of-Football,266770540,https://api.github.com/repos/shishir349/Exploring-the-world-of-Football
Machine-Learning-with-Andrew-Ng-on-Coursera,103278776,https://api.github.com/repos/rashidch/Machine-Learning-with-Andrew-Ng-on-Coursera
Data-Science-Projects-General-Assembly,175047319,https://api.github.com/repos/vyap2000/Data-Science-Projects-General-Assembly
HR-Data-Analysis-and-Insights,237173139,https://api.github.com/repos/MorganeBT/HR-Data-Analysis-and-Insights
Human-Dynamics-in-Modern-World-with-Artificial-intelligence-Data-Science-Big-Data-Analytics,286148994,https://api.github.com/repos/sohel-ccse/Human-Dynamics-in-Modern-World-with-Artificial-intelligence-Data-Science-Big-Data-Analytics
how-to-make-churn-model-in-R,115765380,https://api.github.com/repos/ucg8j/how-to-make-churn-model-in-R
linear-regression,255025208,https://api.github.com/repos/saibharath2/linear-regression
Loan-Purchase-Modelling-TheraBank,256160819,https://api.github.com/repos/Aviator10/Loan-Purchase-Modelling-TheraBank
Capstone-Project,173943763,https://api.github.com/repos/vyap2000/Capstone-Project
practical-machine-learning,192457041,https://api.github.com/repos/vdhug/practical-machine-learning
finding_donors,162830862,https://api.github.com/repos/sonnyochoa/finding_donors
udadsnd-p5-disaster_response_pipelines,209795674,https://api.github.com/repos/nidragedd/udadsnd-p5-disaster_response_pipelines
finding_donors,173558876,https://api.github.com/repos/JMarcan/finding_donors
backpropagation_algorithm,235643493,https://api.github.com/repos/Jeffresh/backpropagation_algorithm
LinearRegression,244612233,https://api.github.com/repos/KaveriKR/LinearRegression
fifa-player-analysis-modeling,261911745,https://api.github.com/repos/akshitvjain/fifa-player-analysis-modeling
